Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,cluster,Revenue
15,2678.950439453125,0,0.0,29,9333.296875,722.6356201171875,3126.617431640625,0.0,0,6,1,1,1,2,2,0,0,1
2,681.344482421875,0,0.0,93,5834.74462890625,975.3233642578125,2377.302490234375,71.7226333618164,3,6,1,3,1,5,2,0,101,1
15,1159.640869140625,0,0.0,125,8499.87890625,806.2058715820312,2551.885009765625,48.97176742553711,0,7,2,1,0,0,2,0,100,1
0,0.0,0,0.0,19,334.7450866699219,0.0,535.7598876953125,0.0,0,1,1,1,8,4,0,1,102,0
0,0.0,0,0.0,43,622.0170288085938,0.0,3772.06787109375,0.0,0,5,1,1,1,0,2,0,0,0
4,931.142333984375,0,995.7295532226562,40,4127.82421875,0.0,2160.98974609375,0.0,1,6,1,1,1,1,0,0,102,0
0,0.0,0,0.0,24,0.0,1869.5435791015625,4649.48974609375,0.0,0,6,1,1,0,0,2,0,101,0
1,402.79498291015625,0,0.0,17,3983.25439453125,0.0,4367.04150390625,0.0,0,6,0,1,1,0,2,0,0,0
0,0.0,0,0.0,4,321.0625305175781,1837.8526611328125,2421.9306640625,0.0,3,0,0,1,0,1,2,0,101,0
6,2413.468994140625,0,0.0,94,9091.9306640625,640.6890869140625,834.7871704101562,728.6146240234375,0,1,1,1,3,1,2,0,100,1
0,0.0,0,0.0,3,612.4160766601562,1609.7894287109375,4660.6611328125,0.0,0,6,1,1,1,0,2,0,3,0
4,2059.968505859375,0,0.0,47,1989.5196533203125,0.0,1295.623291015625,0.0,0,2,1,4,2,1,2,0,102,0
0,0.0,0,0.0,12,1722.09033203125,0.0,4601.44921875,0.0,0,3,2,1,1,0,2,0,0,0
0,0.0,0,0.0,31,5199.91259765625,0.0,229.8186492919922,1561.9052734375,0,6,1,1,0,2,2,1,102,0
0,0.0,0,0.0,46,8881.2705078125,1599.7734375,3568.3779296875,517.8956909179688,0,6,2,1,1,0,2,0,0,0
7,3130.918212890625,5,1122.0882568359375,126,9012.7529296875,127.61737823486328,2597.09716796875,225.1387176513672,0,6,2,1,3,0,2,0,103,0
0,0.0,0,0.0,2,0.0,1905.2728271484375,4709.07568359375,0.0,0,6,1,1,1,0,2,0,3,0
7,718.6488037109375,0,0.0,12,4306.27001953125,0.0,2949.791748046875,0.0,0,5,1,1,1,0,2,0,0,0
1,41.614288330078125,0,0.0,19,4509.57958984375,1615.1739501953125,3127.51123046875,0.0,0,0,2,1,2,3,2,1,101,0
14,2781.84326171875,2,1103.299072265625,139,7516.58642578125,980.77099609375,3005.592041015625,0.0,0,3,0,0,1,0,2,1,103,0
0,667.2514038085938,0,0.0,25,7977.97802734375,0.0,2934.92431640625,0.0,0,7,1,1,1,6,2,0,0,0
0,0.0,0,0.0,2,158.89637756347656,0.0,4685.7939453125,0.0,0,7,1,1,1,0,2,0,3,0
0,0.0,0,0.0,-1,395.31085205078125,0.0,4771.92919921875,0.0,0,5,1,1,0,2,2,0,3,0
4,1988.256591796875,2,134.1298370361328,22,7589.43359375,0.0,2037.1392822265625,0.0,0,5,1,1,0,6,0,0,103,0
0,0.0,0,0.0,4,5353.1044921875,501.9881286621094,2272.973388671875,0.0,0,1,0,0,2,9,2,1,101,1
6,2002.639892578125,0,0.0,35,8943.5087890625,0.0,264.2682800292969,1943.7830810546875,0,6,1,1,5,0,2,0,100,0
8,2738.336669921875,4,958.2613525390625,207,7523.37353515625,517.7348022460938,1252.8702392578125,1446.3853759765625,0,6,1,1,3,5,2,0,103,0
0,0.0,0,0.0,7,0.0,0.0,2828.50732421875,0.0,0,6,1,1,0,0,2,0,101,0
5,1942.250244140625,4,746.3020629882812,18,7501.78857421875,0.0,2029.238037109375,0.0,0,0,0,0,2,1,0,1,103,0
0,0.0,0,0.0,1,351.9710388183594,0.0,2375.15283203125,0.0,0,5,1,9,8,9,1,0,101,0
3,671.9007568359375,0,0.0,16,676.2582397460938,1081.77001953125,2632.6474609375,0.0,0,5,1,1,3,0,2,0,3,0
8,3122.508544921875,2,516.3998413085938,309,9559.6435546875,459.4859619140625,1091.822021484375,586.3961791992188,0,6,1,1,0,6,2,1,103,0
0,0.0,1,218.368896484375,8,7010.1552734375,0.0,1477.598388671875,1959.069580078125,0,6,1,1,0,1,2,1,100,1
11,2964.9892578125,3,1070.370849609375,252,9637.8076171875,0.0,561.8084106445312,93.88516998291016,0,6,1,1,0,1,0,0,103,0
6,1790.4527587890625,4,730.17626953125,287,4099.43994140625,57.6595573425293,1093.3231201171875,0.0,0,0,2,1,8,9,2,1,102,0
0,0.0,0,0.0,10,309.457275390625,0.0,2190.927734375,0.0,0,7,1,1,1,4,2,0,0,1
0,0.0,0,0.0,5,0.0,1853.661376953125,3263.349853515625,0.0,0,5,1,0,0,0,2,0,3,0
1,183.55140686035156,2,0.0,20,2078.604248046875,0.0,2343.814697265625,0.0,0,5,1,0,3,1,2,0,101,0
8,3165.05517578125,3,996.6632690429688,165,9487.0029296875,1508.9151611328125,3253.53515625,218.67672729492188,0,3,0,0,7,0,2,0,103,0
0,0.0,0,0.0,44,521.2877807617188,0.0,3006.779052734375,2372.30908203125,0,6,2,1,0,12,1,0,101,1
11,3343.2080078125,2,968.0249633789062,330,9969.11328125,1337.5269775390625,2009.3507080078125,787.7266235351562,0,3,1,1,0,0,2,0,103,0
4,2314.267333984375,4,866.97412109375,52,9340.94921875,0.0,2113.2939453125,1523.947265625,1,6,2,1,2,1,1,0,103,0
1,53.74937057495117,0,0.0,41,3983.34716796875,188.93411254882812,224.13644409179688,1014.9136962890625,0,6,1,1,0,9,2,1,100,1
0,0.0,0,0.0,35,565.2616577148438,0.0,2838.62158203125,0.0,0,7,1,1,5,0,2,0,0,0
0,0.0,0,0.0,0,0.0,1859.6932373046875,4588.8291015625,0.0,3,6,2,1,0,1,2,0,101,0
4,2775.3740234375,0,0.0,43,3317.48828125,0.0,162.5242156982422,1952.60009765625,0,5,1,9,0,2,0,0,102,0
1,36.047088623046875,0,0.0,6,637.7938842773438,0.0,411.7099914550781,0.0,0,5,1,1,0,2,2,0,102,0
4,354.89678955078125,0,0.0,20,3067.27197265625,0.0,2074.7861328125,0.0,0,5,1,1,1,1,0,0,100,1
0,0.0,0,0.0,66,5763.087890625,1503.374755859375,2894.86572265625,0.0,3,6,1,1,4,12,2,0,101,1
8,2286.534423828125,2,890.5430908203125,35,6516.626953125,770.382080078125,2966.33447265625,661.2814331054688,5,6,0,0,1,0,2,1,103,0
0,0.0,0,0.0,16,3554.665283203125,0.0,4325.68505859375,0.0,0,1,1,9,8,9,2,0,101,0
5,300.2911682128906,0,0.0,36,3256.638671875,0.0,1755.9954833984375,0.0,0,0,0,0,7,3,2,0,102,0
3,2502.966796875,2,90.20237731933594,60,5660.923828125,119.95557403564453,3420.67138671875,0.0,0,6,1,1,6,5,2,0,103,0
7,2829.941162109375,1,918.2680053710938,159,6221.818359375,287.05224609375,1795.009033203125,1871.1220703125,0,7,1,1,0,1,2,1,103,1
0,775.6942138671875,0,0.0,24,2653.109375,1193.7264404296875,3531.3759765625,1825.167236328125,0,7,0,0,1,0,2,0,100,1
20,2159.037109375,1,1040.8192138671875,197,8859.349609375,576.18896484375,2008.2354736328125,202.8162384033203,0,7,1,1,2,1,2,1,103,0
5,3004.630126953125,0,0.0,36,4691.79931640625,522.447509765625,2389.410400390625,1937.69921875,1,2,1,1,1,9,2,1,102,0
2,562.7888793945312,0,0.0,18,1486.339111328125,1115.8851318359375,3460.992919921875,0.0,0,4,0,0,1,13,0,0,100,0
0,0.0,0,0.0,63,4120.05517578125,0.0,202.5819549560547,0.0,0,4,1,1,1,0,0,0,102,0
3,514.9880981445312,0,0.0,53,3375.812744140625,0.0,1920.185791015625,0.0,0,0,1,1,3,5,2,0,0,0
0,0.0,0,0.0,3,411.4751281738281,0.0,4653.7197265625,0.0,4,6,1,1,8,2,2,0,101,0
7,830.8327026367188,2,694.6503295898438,47,2623.360107421875,751.61767578125,2888.07568359375,0.0,1,6,1,1,8,1,2,0,103,0
0,0.0,0,0.0,5,269.5568542480469,1816.8682861328125,4614.572265625,0.0,0,0,1,1,3,0,2,0,3,1
0,0.0,0,0.0,1,0.0,1875.5257568359375,4806.37841796875,0.0,0,6,1,1,1,1,2,0,101,0
4,2261.756103515625,4,398.1237487792969,51,4317.947265625,671.197509765625,2123.462646484375,0.0,0,7,0,0,7,1,2,0,103,0
0,522.5850219726562,0,0.0,22,4257.1953125,0.0,1827.920654296875,1105.753662109375,0,5,1,1,1,1,2,0,100,1
0,157.3851776123047,0,0.0,20,3928.0888671875,0.0,-47.07611846923828,1874.8118896484375,0,7,0,1,1,3,0,0,100,1
0,46.661441802978516,0,0.0,43,2348.899658203125,0.0,2105.62841796875,1441.734130859375,2,6,1,1,0,3,2,1,100,1
16,40.43954849243164,0,0.0,15,8741.3427734375,0.0,2821.086181640625,0.0,0,3,2,1,0,0,2,0,3,0
4,290.0849914550781,0,0.0,59,6852.02099609375,450.5723876953125,3287.47265625,0.0,0,6,1,1,0,1,2,0,0,0
15,2923.3427734375,6,1113.315185546875,107,9139.8994140625,467.40948486328125,1034.802978515625,513.5838623046875,0,5,1,1,0,6,2,0,103,0
0,0.0,0,0.0,8,3215.214599609375,0.0,234.7392120361328,0.0,0,7,2,1,6,0,2,1,102,0
6,1797.7515869140625,0,0.0,21,6598.3271484375,0.0,503.4034118652344,1392.3221435546875,0,1,1,1,3,0,1,0,100,1
14,3192.733642578125,3,1073.8577880859375,82,8727.97265625,763.1625366210938,680.0673217773438,751.3284301757812,0,6,0,0,0,1,2,0,103,1
0,0.0,0,0.0,3,869.3504638671875,1465.631591796875,4677.7099609375,0.0,3,6,1,1,0,2,2,0,3,0
4,1736.696044921875,2,937.9020385742188,160,5807.41455078125,620.56396484375,2755.8271484375,0.0,0,5,1,3,3,0,2,0,103,0
3,1384.506103515625,0,0.0,13,1961.5,0.0,1570.6953125,0.0,0,6,1,1,1,1,2,0,0,0
0,0.0,0,0.0,5,290.76495361328125,1828.1610107421875,4565.74609375,0.0,0,6,2,1,0,1,2,1,101,0
5,844.0507202148438,0,0.0,20,4018.173095703125,0.0,2518.541259765625,0.0,0,7,0,0,1,0,0,0,100,0
1,653.5750732421875,0,0.0,31,6526.78125,0.0,1746.173583984375,2424.792724609375,0,7,2,1,0,1,2,0,100,1
7,2193.51953125,0,0.0,46,7712.55615234375,512.0714721679688,3701.524169921875,0.0,0,6,2,1,0,3,2,0,0,0
1,261.6787109375,1,89.99346160888672,31,8733.1123046875,451.84033203125,1087.12060546875,1907.9779052734375,0,7,1,1,1,7,0,0,100,1
0,0.0,0,0.0,19,3921.572509765625,0.0,1497.853759765625,0.0,4,6,1,1,0,3,0,1,102,0
9,2887.6923828125,1,248.35812377929688,68,7582.71484375,347.5013732910156,195.35020446777344,139.3460693359375,0,7,1,1,0,0,2,1,103,1
5,921.2716064453125,0,0.0,24,9213.443359375,0.0,922.1571655273438,0.0,0,6,1,1,1,3,2,0,0,0
0,0.0,0,0.0,41,3368.00390625,0.0,117.6934585571289,1887.6292724609375,0,6,1,1,1,3,2,0,100,1
0,0.0,0,0.0,73,6429.02099609375,1591.120361328125,746.7408447265625,562.7867431640625,0,6,1,1,0,0,2,0,102,0
1,256.0509033203125,0,0.0,23,3228.076171875,1060.557373046875,1899.6923828125,0.0,0,1,1,0,3,5,2,0,101,0
1,810.83154296875,0,0.0,26,8727.091796875,168.43081665039062,3407.180908203125,1793.2471923828125,0,4,1,1,1,0,2,0,0,1
7,1371.7066650390625,10,255.08465576171875,50,3008.511474609375,0.0,2575.010498046875,0.0,1,6,1,1,1,10,2,1,101,0
4,739.03857421875,0,0.0,17,5750.18994140625,739.9126586914062,70.6669692993164,1996.7825927734375,0,1,1,1,7,13,1,0,100,1
8,1745.662109375,0,0.0,79,8630.216796875,0.0,352.0044250488281,538.6668701171875,0,5,1,3,0,0,2,0,102,0
8,3032.382568359375,2,0.0,56,6932.37109375,1100.740234375,1068.302001953125,1999.4466552734375,0,6,0,0,1,0,2,0,103,0
0,0.0,0,0.0,20,2922.750732421875,0.0,2140.736083984375,0.0,0,5,0,1,0,0,2,0,0,0
0,0.0,0,0.0,5,1007.1633911132812,0.0,2274.0654296875,0.0,0,7,1,1,1,1,2,0,102,0
7,766.7952880859375,4,842.7984008789062,120,4941.427734375,471.41278076171875,2210.771240234375,1151.5611572265625,0,1,7,1,7,1,2,0,103,1
10,2074.933837890625,3,0.0,60,9585.0478515625,282.6835632324219,3076.81005859375,806.5087280273438,0,7,1,1,0,1,2,0,103,0
3,2180.4931640625,0,0.0,21,1979.4898681640625,1555.3375244140625,2880.818359375,0.0,0,1,1,2,4,19,2,0,102,0
0,0.0,0,0.0,3,7399.80078125,1562.708984375,2319.341552734375,0.0,0,5,1,1,1,0,2,0,3,0
15,1099.8175048828125,6,1050.3621826171875,145,9387.0458984375,173.85406494140625,2639.423828125,0.0,0,5,1,1,1,0,2,0,0,0
7,2690.033447265625,4,780.7113037109375,120,9463.607421875,552.4254150390625,2716.2783203125,109.30391693115234,0,7,2,1,1,1,2,1,103,0
5,3321.56201171875,4,1100.465087890625,16,9114.251953125,959.5355834960938,3080.401123046875,0.0,0,6,2,1,6,1,2,1,103,0
0,0.0,0,0.0,13,3195.03759765625,1144.8212890625,4281.560546875,0.0,0,0,1,0,1,1,2,0,101,0
5,1779.2772216796875,0,0.0,25,7610.82421875,0.0,-51.094146728515625,0.0,1,1,1,3,7,16,0,0,102,0
1,89.51866149902344,2,186.09933471679688,55,5765.9609375,1203.6990966796875,1887.9522705078125,453.4844665527344,0,6,1,1,0,9,2,1,101,1
5,2073.622314453125,4,739.5084838867188,52,4375.27001953125,0.0,2618.633544921875,0.0,0,0,1,1,2,1,0,0,102,0
3,785.4052124023438,0,0.0,26,5076.21337890625,0.0,2561.083251953125,0.0,0,7,1,1,0,0,2,0,102,0
7,1982.0804443359375,4,955.0319213867188,123,8091.22021484375,755.05908203125,2408.3720703125,0.0,0,5,1,1,0,0,2,0,103,0
5,1766.489990234375,0,46.67224884033203,37,2967.801025390625,1246.1917724609375,1140.61865234375,0.0,0,6,1,3,5,1,2,0,100,0
5,862.8528442382812,0,0.0,37,5942.3251953125,1296.116943359375,108.87019348144531,1932.16552734375,0,6,0,7,1,0,0,0,100,0
1,74.72252655029297,0,0.0,17,1713.30029296875,0.0,1280.248779296875,0.0,0,1,1,3,1,1,2,0,102,0
5,3294.797119140625,3,6.458992004394531,39,6262.5517578125,447.97467041015625,2441.790283203125,218.07644653320312,0,6,0,0,1,1,2,0,103,0
3,572.4100952148438,2,787.56884765625,29,2649.0107421875,1354.52978515625,1855.1837158203125,2159.8359375,0,3,1,2,1,1,2,0,103,0
15,1730.7230224609375,7,287.57672119140625,34,8836.46875,0.0,2603.177734375,1606.2073974609375,0,2,1,1,0,3,2,0,103,0
3,854.7111206054688,0,0.0,41,7054.87939453125,1208.0938720703125,4117.81689453125,0.0,0,5,0,0,1,0,2,0,0,0
6,1295.2178955078125,0,0.0,17,8778.533203125,175.52854919433594,2940.675048828125,499.9267883300781,0,7,1,1,5,1,2,0,0,0
0,0.0,0,0.0,2,497.5625,0.0,2945.199462890625,0.0,0,5,1,1,1,1,2,0,0,0
4,1994.7117919921875,3,382.38800048828125,68,8065.6220703125,1461.10546875,703.0819702148438,29.248577117919922,0,3,0,3,0,0,2,0,100,1
4,2066.405029296875,0,0.0,28,4693.97216796875,530.9185791015625,2106.965087890625,0.0,1,7,1,1,5,0,1,0,0,0
0,0.0,0,0.0,56,5798.5771484375,1342.331298828125,3361.68505859375,0.0,0,5,1,1,4,0,2,0,0,0
8,2199.304931640625,1,47.26946258544922,81,7828.49462890625,713.07177734375,2171.360595703125,0.0,0,6,1,1,6,0,2,0,102,0
2,495.1907653808594,0,0.0,20,1352.923095703125,1572.3670654296875,3461.312744140625,0.0,0,7,0,0,5,1,2,0,100,0
0,0.0,0,0.0,3,0.0,1135.3570556640625,4610.38134765625,0.0,3,6,2,1,0,2,2,1,101,0
5,786.6642456054688,0,0.0,21,6299.0361328125,0.0,1867.0750732421875,683.2107543945312,0,7,0,2,1,4,2,0,100,1
9,2279.0947265625,1,58.55863952636719,39,6275.4345703125,539.7977905273438,2541.965576171875,1581.2623291015625,0,7,1,1,0,9,2,1,100,1
0,682.8751220703125,0,0.0,16,374.5892333984375,1577.8629150390625,3897.630126953125,0.0,0,1,1,3,3,0,2,0,101,0
0,0.0,0,0.0,28,0.0,1376.214111328125,4647.6796875,0.0,5,6,1,1,1,0,2,0,101,0
8,2673.384765625,3,363.8070373535156,279,9166.1494140625,1520.1954345703125,1394.2218017578125,118.60804748535156,0,3,0,0,0,0,2,0,103,0
0,0.0,0,0.0,3,368.2878112792969,1847.4415283203125,4754.51025390625,0.0,0,7,1,1,1,2,2,0,3,0
6,0.0,0,0.0,62,8797.33984375,843.0953369140625,1093.50341796875,0.0,0,6,2,1,0,2,2,0,0,0
0,0.0,0,49.64142990112305,29,4509.26123046875,0.0,-16.937435150146484,0.0,0,5,1,3,0,1,0,1,102,0
5,357.97247314453125,0,0.0,18,1313.7115478515625,830.35693359375,1882.1748046875,0.0,3,0,1,1,3,3,2,0,101,0
14,2752.284912109375,0,0.0,154,5050.8857421875,178.87374877929688,971.1055297851562,980.0130004882812,2,6,1,1,2,6,2,0,100,0
5,1657.701904296875,0,0.0,34,9179.5986328125,615.1746826171875,2754.89501953125,0.0,0,6,1,1,1,1,2,1,102,0
9,1907.944091796875,0,0.0,84,6754.7509765625,1624.3204345703125,3114.946533203125,140.66943359375,0,1,2,1,7,0,2,1,100,0
0,0.0,0,0.0,4,0.0,1839.3204345703125,4591.31494140625,0.0,0,3,2,0,2,0,2,0,101,0
0,0.0,0,0.0,7,3093.11572265625,0.0,3534.64404296875,0.0,0,6,2,1,0,2,2,0,101,0
0,0.0,2,0.0,30,5561.37548828125,1864.1920166015625,4494.24755859375,0.0,4,6,1,0,0,0,2,1,101,0
0,0.0,0,0.0,5,334.99334716796875,0.0,1767.71337890625,2468.92822265625,0,5,1,1,1,1,0,0,100,1
8,3123.873779296875,1,134.576904296875,155,9445.955078125,484.7861022949219,1298.6553955078125,1267.19140625,0,6,1,1,2,6,2,1,103,0
5,1174.158935546875,0,0.0,38,9048.3212890625,180.62432861328125,1610.102783203125,1015.0339965820312,0,6,1,1,7,3,0,0,100,1
0,0.0,0,0.0,35,7366.1943359375,0.0,3001.259765625,0.0,0,5,1,1,3,0,2,0,0,0
4,369.7510681152344,0,0.0,47,6180.048828125,575.19287109375,2120.874755859375,0.0,0,7,1,1,5,2,2,0,0,0
1,424.72991943359375,0,0.0,27,8817.935546875,0.0,1949.6474609375,425.4692077636719,0,7,2,1,0,6,2,1,102,0
3,1729.0433349609375,0,0.0,43,2686.493408203125,510.9747314453125,1109.2684326171875,1286.2247314453125,0,7,0,1,0,1,2,0,100,1
0,0.0,0,0.0,33,5507.03515625,1548.5321044921875,2369.27978515625,0.0,0,5,0,1,1,0,2,1,102,0
14,3146.728515625,3,907.1898193359375,188,9773.212890625,330.2018127441406,694.1774291992188,110.57587432861328,0,3,1,1,0,6,2,0,103,1
1,614.5662231445312,0,0.0,10,2700.776611328125,1171.5802001953125,2875.685302734375,0.0,0,5,2,1,1,0,2,1,101,0
0,0.0,6,1150.459716796875,165,9177.6005859375,269.8849182128906,2409.930419921875,193.2301788330078,0,5,1,1,1,0,2,0,103,0
1,1854.3341064453125,0,0.0,30,7004.44189453125,0.0,148.8450469970703,564.791015625,0,5,1,1,1,7,0,0,100,1
0,0.0,1,196.33880615234375,31,3496.04345703125,0.0,694.5776977539062,199.0845947265625,2,6,1,1,2,1,0,1,102,0
2,457.5928649902344,0,0.0,37,7356.28173828125,0.0,148.5129852294922,2469.8779296875,0,7,0,0,0,7,0,0,100,1
0,0.0,0,0.0,13,8972.130859375,0.0,3021.606689453125,0.0,0,7,2,1,1,0,2,0,0,0
0,49.869590759277344,0,0.0,13,9093.83984375,0.0,322.0910339355469,527.8991088867188,0,5,1,1,0,0,2,0,0,0
0,0.0,0,0.0,9,2864.549560546875,0.0,1819.498291015625,0.0,3,1,7,3,0,3,2,0,101,0
8,2289.9501953125,4,838.7289428710938,142,9851.0908203125,225.4520721435547,2414.048095703125,202.48399353027344,0,0,1,1,2,6,2,1,103,0
0,0.0,0,0.0,3,373.6281433105469,0.0,4636.7041015625,0.0,0,0,2,1,0,1,2,1,101,0
4,2692.89501953125,0,0.0,45,10362.98046875,164.25990295410156,1599.1619873046875,1231.68212890625,0,6,2,1,0,12,2,1,100,1
1,207.282470703125,0,0.0,39,4283.64599609375,582.8240356445312,388.13299560546875,1788.77001953125,2,6,0,3,0,3,2,0,100,1
21,2284.81298828125,0,0.0,58,7512.00341796875,1026.7451171875,3197.957275390625,754.9915161132812,0,3,2,1,0,1,2,0,103,0
8,1116.4168701171875,0,0.0,21,2559.3759765625,0.0,3357.1103515625,0.0,0,1,2,1,8,4,2,1,102,0
3,918.258544921875,2,399.40264892578125,23,8906.3916015625,0.0,3659.697998046875,622.1057739257812,0,3,0,0,0,3,2,0,100,1
0,339.7615966796875,0,0.0,81,10326.150390625,1026.191162109375,2395.0390625,0.0,3,6,0,1,1,2,2,1,101,0
0,0.0,0,0.0,3,4079.15283203125,1218.4493408203125,3669.562744140625,0.0,0,5,1,1,1,0,2,0,101,0
1,492.4723815917969,2,1004.1552734375,266,7917.92333984375,466.1564636230469,2356.25634765625,516.718017578125,0,5,1,3,0,6,2,0,103,0
1,198.6665496826172,3,1145.9837646484375,282,6913.583984375,314.8395080566406,2549.537841796875,591.2053833007812,0,5,1,0,2,0,2,0,103,0
14,1658.480224609375,2,903.5125732421875,47,9237.5390625,1242.940673828125,2938.302734375,219.29127502441406,4,6,2,1,0,1,2,0,103,0
0,0.0,0,0.0,9,1329.264404296875,0.0,4581.47998046875,0.0,0,7,2,1,0,0,2,0,3,0
2,679.1981811523438,2,528.5015258789062,50,6104.548828125,456.0649108886719,2945.241455078125,546.784423828125,0,5,0,2,1,0,2,0,103,0
5,997.95947265625,2,1076.989990234375,29,3922.359619140625,1156.2000732421875,3338.1142578125,0.0,0,0,1,1,1,16,2,1,103,0
0,0.0,0,0.0,5,301.2728271484375,1181.1868896484375,4912.74462890625,0.0,0,7,2,1,2,0,2,1,101,0
6,1419.0885009765625,1,250.4914093017578,19,7722.72802734375,1253.5225830078125,1130.06201171875,62.457881927490234,3,6,1,1,0,2,2,0,100,1
7,2319.010986328125,4,859.1478881835938,14,3408.952880859375,522.7667236328125,2118.73193359375,1428.20263671875,3,6,2,0,3,5,2,0,103,0
8,2826.056640625,0,0.0,12,8452.9130859375,0.0,892.7062377929688,0.0,0,1,0,0,8,0,0,1,102,0
0,0.0,0,0.0,23,5057.255859375,0.0,2127.92626953125,2373.943115234375,0,7,7,2,8,9,1,1,100,1
0,0.0,0,0.0,1,1317.2398681640625,1842.45751953125,4747.37109375,0.0,0,7,2,1,1,1,2,0,3,0
4,199.92872619628906,0,0.0,66,10261.9609375,202.8157958984375,2408.683349609375,1259.5435791015625,0,6,1,1,0,3,2,0,100,0
0,0.0,0,0.0,138,9434.8408203125,173.68765258789062,3382.540771484375,525.3355712890625,0,3,2,1,0,0,2,0,100,1
0,0.0,2,1040.010009765625,0,575.94189453125,871.3809814453125,1888.9615478515625,0.0,0,5,1,1,0,1,2,0,103,0
0,0.0,0,0.0,31,4768.38037109375,1769.4783935546875,3352.845703125,0.0,0,5,2,1,0,1,2,0,3,0
0,0.0,0,0.0,3,0.0,1915.2562255859375,4781.646484375,0.0,0,7,1,1,2,0,2,0,3,0
1,2837.028564453125,1,440.4320983886719,25,9031.3896484375,1254.1231689453125,2261.622802734375,53.85671615600586,0,3,1,1,0,3,2,0,103,0
5,2153.39599609375,7,0.0,28,8992.7265625,0.0,2693.879638671875,0.0,0,5,1,1,2,3,2,0,0,0
0,0.0,0,0.0,3,670.4517211914062,1554.9666748046875,4419.89404296875,0.0,0,5,1,1,1,1,2,0,101,0
8,3083.839111328125,2,72.31758117675781,49,9449.2880859375,1376.44677734375,2899.9755859375,187.0699005126953,0,6,1,1,0,0,2,1,103,0
5,920.8362426757812,0,0.0,26,7503.958984375,571.2537841796875,2433.7900390625,0.0,0,1,2,1,8,4,1,0,102,0
3,626.3488159179688,0,0.0,12,5196.54931640625,1455.6141357421875,2176.630615234375,0.0,0,1,1,1,1,0,2,0,103,0
0,0.0,0,0.0,3,0.0,1972.9718017578125,4651.35498046875,0.0,0,6,1,1,1,0,2,0,101,0
0,0.0,0,0.0,5,5682.224609375,1803.5706787109375,3671.80224609375,0.0,0,6,2,1,1,0,2,0,3,0
4,740.7041015625,4,0.0,164,7583.48681640625,270.0747985839844,994.2064208984375,771.436279296875,0,1,1,1,0,5,2,0,100,0
1,942.5796508789062,0,0.0,23,2440.308349609375,0.0,45.22100067138672,2384.998046875,0,1,1,3,3,4,0,0,100,1
7,141.41937255859375,4,1069.720458984375,184,9593.46875,681.2922973632812,3146.3916015625,729.3204345703125,0,6,1,1,1,1,2,0,103,0
0,0.0,0,0.0,3,562.3836059570312,1509.015869140625,4445.05078125,0.0,0,7,2,1,1,0,2,0,101,0
0,0.0,0,0.0,62,-88.78022003173828,0.0,1627.6240234375,0.0,0,3,1,1,1,0,2,0,0,0
0,0.0,1,262.3519287109375,45,8848.1171875,320.5301818847656,3086.7607421875,0.0,0,5,1,1,0,0,2,0,103,0
0,0.0,0,0.0,3,0.0,1907.9407958984375,4661.111328125,0.0,3,6,2,1,0,2,2,0,101,0
9,2490.126953125,1,283.5397644042969,33,6497.98095703125,0.0,2717.429931640625,1612.7869873046875,0,6,0,1,0,1,2,0,103,0
4,873.3965454101562,4,781.7374267578125,150,4450.466796875,690.124755859375,568.9949951171875,0.0,0,1,1,1,6,4,2,0,102,0
0,0.0,0,0.0,51,7459.646484375,1119.0050048828125,1718.6875,0.0,2,6,1,3,6,1,2,0,101,0
0,0.0,0,0.0,4,4444.95556640625,1315.6070556640625,3099.519287109375,0.0,0,1,0,5,6,0,2,0,101,0
5,361.34661865234375,0,0.0,10,648.1617431640625,0.0,731.76513671875,0.0,0,7,7,1,8,19,1,0,102,1
0,2695.056884765625,0,0.0,27,9058.0693359375,0.0,99.77769470214844,2543.547607421875,0,6,1,1,0,9,0,1,100,1
0,0.0,0,0.0,42,4715.3671875,0.0,78.52680969238281,0.0,0,5,0,0,1,9,0,1,102,0
0,0.0,2,189.36529541015625,3,-0.37254270911216736,0.0,4145.037109375,0.0,0,5,1,1,2,1,0,1,102,0
14,2662.106201171875,2,907.9421997070312,267,9358.7431640625,148.56504821777344,2736.559814453125,537.9031982421875,0,5,1,1,0,0,2,0,103,0
7,1738.3697509765625,7,193.37081909179688,76,5156.34375,187.7329559326172,115.22613525390625,988.0526733398438,0,1,1,1,0,5,2,0,100,0
0,0.0,2,0.0,26,4625.06396484375,1437.883056640625,4255.87109375,0.0,0,6,2,1,1,2,2,0,101,0
0,0.0,0,0.0,65,8077.97265625,1504.121337890625,3368.38232421875,0.0,0,6,1,1,6,0,2,0,0,0
4,1644.109619140625,4,1066.2506103515625,15,9305.58984375,174.86849975585938,2973.1650390625,0.0,0,7,2,1,0,2,2,0,0,0
0,0.0,0,0.0,3,228.9810028076172,0.0,3584.69580078125,0.0,0,5,1,1,0,0,2,0,3,0
0,0.0,0,0.0,5,4331.4560546875,0.0,1778.132080078125,2415.5390625,0,7,2,1,0,1,0,0,100,1
0,0.0,0,0.0,4,357.9725341796875,0.0,4680.4345703125,0.0,0,5,1,1,1,0,2,0,3,0
