gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,cluster,Churn
0,1,0,0,40,1,1,1,1,0,0,0,2,2,0,0,2,1317.662841796875,922.8245239257812,101,0
0,0,1,0,66,1,0,1,2,2,0,2,0,2,1,0,0,1428.61181640625,2867.8291015625,3,0
0,1,1,0,19,1,0,1,0,0,0,0,0,0,0,1,1,1121.0552978515625,4393.16650390625,102,0
1,0,0,0,12,1,0,0,2,2,0,2,0,0,0,1,0,554.6392822265625,1926.1973876953125,2,0
0,0,0,0,40,0,1,0,1,1,0,0,0,0,1,1,1,95.01447296142578,2607.707763671875,100,0
0,0,0,0,14,1,0,0,2,0,1,0,0,0,1,0,1,742.6168212890625,1144.5638427734375,3,0
0,1,0,0,30,1,2,1,0,0,0,0,0,0,0,0,2,876.12646484375,4068.548828125,102,0
0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,1,2,368.0955505371094,5011.4951171875,2,0
1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,946.6535034179688,2462.02294921875,2,1
0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,2,115.2203369140625,494.6949462890625,100,0
0,1,0,0,40,1,0,1,1,2,1,1,0,1,0,0,2,918.059326171875,3961.100830078125,101,0
0,1,0,0,42,1,0,1,0,0,0,0,2,0,0,0,2,1086.6396484375,6739.4189453125,102,0
0,1,1,0,41,1,0,1,0,0,1,0,2,0,0,0,2,1189.6270751953125,3432.879638671875,2,0
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,29.91068458557129,539.6700439453125,1,0
0,0,1,1,36,0,1,0,1,0,2,2,2,2,1,1,2,678.8614501953125,3534.924560546875,103,0
1,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,3,385.71771240234375,1413.125244140625,2,0
0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,3,545.5142822265625,5407.8447265625,2,0
0,0,0,0,67,0,1,0,2,2,0,2,2,0,2,1,2,732.5325927734375,2279.854248046875,3,0
1,0,1,0,25,0,1,0,0,0,0,2,2,0,0,0,0,250.4151611328125,3595.750244140625,3,0
0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,1,2,149.4862518310547,1965.8914794921875,100,1
1,0,0,0,35,1,0,0,0,2,2,0,2,0,0,0,0,526.2046508789062,4107.08447265625,3,0
1,0,1,1,78,1,0,2,1,1,1,1,1,1,2,0,0,39.635799407958984,3945.8642578125,1,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,35.69419479370117,828.5848388671875,1,0
0,0,0,0,39,1,0,0,1,0,0,2,0,0,1,0,1,469.4136047363281,3540.5986328125,1,0
1,0,0,0,3,1,0,1,2,0,0,2,0,0,0,0,1,765.8496704101562,2705.084716796875,2,0
0,1,0,0,72,1,2,0,1,2,2,1,2,2,1,1,0,918.3179321289062,4188.74560546875,101,0
0,1,0,0,21,1,0,1,1,0,0,0,0,0,0,1,2,874.7508544921875,5173.9921875,102,0
0,0,0,0,58,1,2,1,2,2,1,0,0,0,0,1,2,1134.1324462890625,513.4530639648438,3,0
1,1,1,0,61,1,2,1,1,2,2,1,2,2,0,0,2,1547.0953369140625,5478.8232421875,101,0
0,0,0,0,23,1,0,0,1,1,1,0,0,0,0,0,2,347.7384033203125,3427.739501953125,1,0
0,0,0,0,17,1,0,0,2,1,0,2,0,0,2,0,3,314.07916259765625,4940.47314453125,1,0
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,1,3,45.13336181640625,921.650146484375,1,0
0,0,0,0,65,1,2,1,0,2,0,2,2,2,0,1,2,1502.270263671875,6326.51708984375,3,1
0,0,0,0,71,1,0,2,1,1,1,1,1,1,2,0,3,41.352500915527344,534.7835693359375,1,0
0,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,0,66.04520416259766,697.7265625,1,0
0,0,0,1,48,1,0,1,2,2,0,1,2,2,0,1,1,1451.1365966796875,2100.3544921875,3,0
0,1,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,934.1666870117188,3956.0810546875,102,0
0,0,1,0,33,1,0,1,0,0,2,2,2,2,1,0,2,1467.4520263671875,4468.826171875,3,0
0,0,0,0,24,1,2,0,2,2,2,2,0,0,0,0,3,883.8834228515625,3810.35986328125,3,0
0,0,0,0,13,0,1,0,1,0,1,0,0,0,0,0,1,208.91844177246094,651.6716918945312,100,0
1,1,0,0,56,1,2,1,2,2,0,0,2,2,0,1,2,1548.7174072265625,4832.59912109375,3,0
0,1,0,0,49,1,0,2,1,1,1,1,1,1,1,0,0,51.12950134277344,3274.336669921875,1,0
1,0,1,1,39,0,1,0,1,0,0,2,2,2,2,1,0,424.6415710449219,2866.7294921875,103,0
0,0,1,1,50,1,0,0,2,0,2,2,2,2,1,1,1,1187.7142333984375,5411.7431640625,3,0
0,1,0,0,28,1,0,0,1,0,2,0,0,0,1,1,0,489.1754150390625,2935.4462890625,1,0
0,1,0,0,57,1,2,1,1,2,1,0,2,2,0,1,2,1471.3634033203125,3710.085693359375,101,1
0,0,0,0,10,0,1,0,0,0,1,0,1,0,0,0,1,188.7852020263672,449.35546875,100,0
0,1,0,0,7,1,1,1,1,2,0,0,0,2,0,1,2,1077.261962890625,5524.61572265625,102,1
0,0,0,0,41,0,1,0,1,0,0,2,0,0,1,0,0,265.02191162109375,3065.44921875,103,0
0,1,0,0,26,1,0,1,0,0,0,0,0,0,0,1,2,886.9004516601562,739.5814208984375,102,0
0,0,1,1,47,1,0,0,2,1,1,1,0,0,2,0,3,161.09413146972656,911.9104614257812,1,0
0,1,0,0,26,1,0,1,0,0,0,0,0,0,0,1,2,799.3635864257812,782.9420166015625,102,0
1,1,1,0,71,1,2,1,1,2,1,1,2,2,0,0,2,1498.8472900390625,3315.656494140625,101,0
0,1,0,0,48,1,0,0,1,0,1,1,2,1,1,1,2,831.4839477539062,3511.360595703125,101,0
0,0,0,0,50,0,1,0,1,0,0,0,0,0,0,1,2,224.15264892578125,6017.77490234375,100,0
0,0,0,0,14,1,0,0,2,0,0,2,0,0,0,0,1,385.05316162109375,2881.197021484375,2,0
0,1,0,0,8,1,0,1,0,0,1,0,2,0,0,0,2,1001.0200805664062,940.238525390625,102,1
0,0,1,0,11,1,0,2,2,0,1,0,0,0,2,0,3,181.7094268798828,12.3258056640625,1,0
0,0,1,0,52,0,1,0,1,0,1,0,1,0,0,1,1,246.963134765625,2319.300537109375,100,0
0,0,0,0,5,1,0,1,2,2,0,2,0,0,0,1,3,886.5211791992188,2195.439453125,2,1
1,1,0,0,23,1,2,1,1,0,0,2,2,2,0,1,2,1451.1368408203125,6429.7080078125,3,0
0,1,0,0,69,1,2,1,0,0,1,0,2,2,0,0,1,1382.95068359375,5728.37744140625,101,0
1,0,0,0,47,1,2,1,0,1,0,0,2,0,0,1,2,1439.82470703125,3390.4326171875,3,0
0,1,0,0,66,1,0,1,2,0,2,2,2,2,1,1,1,1525.9300537109375,5965.06787109375,101,0
1,1,0,0,44,1,0,1,1,2,1,1,2,0,0,1,2,1324.892578125,3889.22607421875,101,0
0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,0,0,1595.45263671875,6147.1279296875,3,0
0,0,1,0,28,0,1,0,0,0,0,0,2,2,0,1,0,316.5124816894531,1556.42333984375,100,1
0,0,0,0,62,1,0,1,1,0,2,2,2,2,1,1,1,1455.423095703125,5502.3623046875,3,0
0,1,1,0,28,1,0,1,0,0,1,0,0,0,0,1,2,859.7784423828125,747.6112670898438,102,0
1,0,0,0,5,1,0,1,2,0,0,0,2,0,0,1,2,896.2810668945312,845.23779296875,2,1
0,0,0,0,49,1,2,1,1,2,2,2,2,2,0,1,1,1485.7486572265625,4423.447265625,101,0
1,0,1,0,14,0,1,0,1,0,0,0,0,0,0,0,2,188.8441619873047,6613.83056640625,100,0
0,1,0,0,23,1,0,1,0,0,0,0,2,0,0,1,2,1052.112060546875,822.87890625,102,0
0,0,0,0,20,0,1,0,1,0,0,0,0,0,1,1,1,255.49745178222656,2698.885009765625,103,0
0,0,1,1,15,0,1,0,1,0,0,0,0,0,0,0,1,169.873046875,2147.666259765625,100,0
0,1,0,0,33,1,0,1,0,0,0,0,1,0,0,1,2,329.2566223144531,495.9750671386719,102,1
0,0,0,0,67,0,1,0,1,0,2,2,2,0,2,0,0,432.50872802734375,3778.2900390625,103,0
1,1,0,0,10,1,0,1,1,2,0,2,0,0,0,1,0,1041.5799560546875,3590.427734375,101,0
1,1,0,0,10,1,2,1,0,0,0,0,2,0,0,1,2,841.4630126953125,908.5178833007812,102,1
0,0,1,1,67,1,2,1,2,2,2,2,2,0,1,1,2,1489.0697021484375,3482.05029296875,3,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,1,54.36777114868164,903.6542358398438,1,0
0,0,1,0,69,1,0,1,2,2,2,2,2,2,1,1,1,1524.9827880859375,6220.2412109375,3,0
0,0,0,0,40,1,0,0,2,1,1,2,2,0,2,0,3,646.4071044921875,3648.921142578125,3,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,2,0,3,36.73771286010742,890.2699584960938,1,0
1,1,0,0,39,1,2,1,0,2,1,0,2,2,0,1,2,1415.8087158203125,4595.03564453125,101,0
0,0,1,0,48,0,1,0,1,2,0,2,2,2,2,0,0,753.0421752929688,4186.134765625,103,0
0,0,0,1,21,1,0,0,2,0,2,0,0,0,0,1,3,344.3614196777344,2425.142333984375,2,0
0,1,0,0,54,1,2,1,0,2,1,1,2,2,0,1,2,1509.3221435546875,5697.95947265625,101,0
0,0,0,0,26,0,1,0,2,0,2,2,2,0,2,0,0,317.6075744628906,3458.819091796875,103,0
1,0,1,1,68,0,1,0,2,0,2,2,0,2,1,0,0,226.22427368164062,3841.27392578125,103,0
0,1,0,0,14,1,1,1,1,0,1,0,2,2,0,1,2,1354.2928466796875,5914.86181640625,102,1
0,0,0,0,70,1,0,2,1,1,1,1,1,1,0,0,0,41.393123626708984,727.7127075195312,1,0
0,0,1,0,45,1,2,0,2,2,0,0,0,0,0,0,0,1029.74560546875,2241.608642578125,3,0
1,0,0,0,10,0,1,0,1,0,0,0,0,0,0,0,1,93.84811401367188,2037.5467529296875,100,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,509.3452453613281,394.94970703125,2,0
1,1,0,0,26,1,1,1,1,2,0,0,2,2,0,1,2,1356.8824462890625,1275.763916015625,101,0
0,0,0,0,15,1,2,2,1,1,1,1,1,1,0,0,3,26.087562561035156,612.5969848632812,1,0
0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,2,151.68600463867188,1763.240966796875,100,0
0,0,1,1,67,1,0,0,2,2,2,2,2,2,2,0,0,1368.438720703125,4162.0732421875,3,0
1,1,0,0,30,1,0,1,1,1,1,0,0,0,0,0,1,884.5948486328125,960.6641235351562,102,0
0,0,0,0,72,1,0,0,2,0,2,2,2,2,2,0,0,998.9161376953125,4011.2197265625,3,0
1,0,1,1,51,1,2,0,0,2,0,0,2,0,0,1,2,557.0922241210938,2886.4267578125,2,0
0,0,1,1,43,0,1,0,2,0,1,1,0,0,2,0,1,399.23291015625,6600.96435546875,103,0
0,0,0,0,61,1,2,1,1,2,0,2,2,0,0,1,2,1189.896240234375,1906.177001953125,2,0
0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,1,2,904.4077758789062,854.1766357421875,102,1
0,1,0,0,53,1,1,1,0,0,0,0,1,1,0,1,2,627.6986694335938,829.4894409179688,102,0
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,773.0039672851562,773.2592163085938,2,1
0,0,0,0,4,1,0,1,0,2,0,0,0,2,0,1,2,1342.976806640625,1637.3809814453125,2,1
0,0,0,0,66,1,2,1,2,0,1,1,2,2,2,0,1,1495.856689453125,3943.33935546875,101,0
1,0,0,0,57,1,2,1,2,2,0,0,2,2,0,0,1,1477.3160400390625,6645.322265625,3,0
0,1,0,0,28,1,0,0,0,0,0,0,0,0,0,1,2,849.2853393554688,404.5400390625,102,0
0,0,0,0,44,1,0,2,1,1,1,1,1,1,1,0,2,67.70685577392578,3025.1337890625,1,0
1,0,0,0,40,1,0,1,0,2,0,0,2,2,0,1,2,1275.2579345703125,3227.914794921875,2,1
1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,3,163.33248901367188,4866.3642578125,100,0
0,0,0,1,51,0,1,0,1,1,0,1,1,0,1,1,2,345.3210144042969,3448.2490234375,103,0
0,1,0,0,42,1,0,1,0,0,2,2,2,2,1,0,2,647.7640991210938,4767.52880859375,3,0
0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,3,149.91380310058594,1612.3179931640625,100,0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,1078.2662353515625,3986.57470703125,102,1
0,0,0,0,46,1,0,2,1,1,1,1,1,1,0,0,3,40.90536880493164,5735.15478515625,1,0
0,0,0,0,48,0,1,0,1,0,2,0,2,0,0,0,2,207.11810302734375,3310.181396484375,100,0
0,1,1,0,22,1,0,1,1,1,1,1,0,1,0,0,1,1139.074462890625,726.8475952148438,101,0
0,1,1,0,69,1,0,0,1,2,2,2,2,0,2,1,0,831.0348510742188,4740.18408203125,101,0
0,0,0,0,49,0,1,0,1,0,1,0,0,2,1,1,1,397.718994140625,2487.87353515625,103,0
0,0,1,1,49,0,1,0,1,0,2,2,2,0,1,0,2,332.3106384277344,3622.724609375,3,0
0,0,0,0,28,1,0,1,0,0,0,0,2,2,0,1,0,1025.4906005859375,793.2284545898438,2,0
0,0,0,0,10,1,0,1,0,0,2,2,2,2,0,1,2,1367.9007568359375,3043.363525390625,3,0
0,0,0,0,55,0,1,0,2,0,2,2,2,0,1,1,2,492.0316467285156,3615.0888671875,103,0
0,1,0,0,13,1,1,0,0,0,0,0,0,0,0,0,2,214.7203369140625,1013.5657348632812,100,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,49.62968444824219,1155.6270751953125,1,0
1,1,0,0,25,1,2,1,1,0,0,0,2,2,0,0,1,1245.75439453125,4089.412841796875,102,0
0,1,0,0,65,1,2,1,2,2,2,2,2,2,0,1,2,1469.201171875,6904.333984375,3,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,33.423728942871094,825.68603515625,1,0
0,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,38.75647735595703,3650.3515625,1,0
0,1,0,0,67,1,0,2,1,1,1,1,1,1,0,1,1,40.23999786376953,874.0403442382812,1,0
0,1,1,0,67,1,2,1,0,0,1,0,2,2,0,0,1,1401.043212890625,5238.1435546875,101,0
0,1,1,0,67,1,2,1,1,2,2,2,2,2,1,1,2,1582.0255126953125,2682.291259765625,101,0
0,1,1,0,43,1,2,1,1,2,2,0,2,2,0,1,2,1425.0184326171875,6100.51171875,3,0
0,1,0,0,72,1,2,1,2,2,2,2,2,2,1,0,1,1512.3262939453125,6020.7109375,3,0
0,0,0,0,13,0,1,0,0,1,0,0,0,0,0,1,2,209.25045776367188,2978.34814453125,100,0
1,0,0,1,52,1,0,0,2,0,0,2,2,0,1,0,0,417.0694274902344,3874.081298828125,3,0
0,1,0,0,46,1,2,1,0,1,0,0,2,0,0,1,2,1034.10205078125,3604.715087890625,102,0
0,0,1,1,71,1,0,0,2,2,0,2,2,0,2,1,1,664.47265625,5334.66748046875,3,0
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,496.5791931152344,3320.360107421875,102,0
1,0,0,0,28,1,0,1,0,1,0,0,2,0,0,1,2,933.3204956054688,4050.720947265625,2,1
0,0,1,1,76,0,1,0,2,2,2,2,1,2,2,0,0,500.5047607421875,3629.57568359375,103,0
0,0,1,0,35,1,0,1,2,0,2,0,2,0,0,1,2,1084.4140625,3823.576416015625,2,0
0,1,0,0,68,1,2,1,0,2,1,0,2,0,0,0,2,1314.3841552734375,3069.9482421875,101,0
0,0,0,1,61,0,1,0,1,0,0,0,1,1,1,1,1,244.50010681152344,2322.4248046875,103,0
0,0,1,1,66,1,2,1,2,2,2,2,2,2,1,0,2,1481.5528564453125,5965.9208984375,3,0
0,1,0,0,26,0,1,0,1,1,1,0,0,0,1,1,1,407.39459228515625,4247.89501953125,103,0
0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,699.2980346679688,1948.951416015625,102,0
0,0,0,0,15,1,0,0,0,2,0,2,2,0,0,1,2,1046.705322265625,3635.427978515625,2,0
0,0,1,0,11,1,2,1,0,0,0,0,2,0,0,1,2,1210.1322021484375,3194.927001953125,2,0
1,0,0,0,25,1,2,1,1,2,0,0,0,2,0,1,2,1147.409912109375,2870.59521484375,3,0
0,0,0,0,13,1,2,0,0,0,0,2,0,0,0,0,2,292.66912841796875,2119.240478515625,2,1
0,0,1,0,30,0,1,0,2,0,0,2,2,2,0,0,0,333.9381408691406,4241.0224609375,103,0
0,0,1,1,40,0,1,0,0,0,0,0,0,0,0,0,2,138.35255432128906,790.9942016601562,100,0
0,0,0,0,21,1,2,1,1,2,0,0,2,2,0,1,2,1367.2960205078125,2833.747314453125,2,0
0,0,0,0,15,0,1,0,1,0,0,0,0,0,0,1,1,156.9116973876953,1341.894775390625,100,0
0,0,1,1,71,0,1,0,2,0,2,2,0,0,2,0,0,625.9617919921875,2885.936767578125,103,0
0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,429.6483154296875,2687.870361328125,102,1
0,1,0,0,31,1,2,1,0,2,1,0,2,2,0,1,2,1423.81103515625,6464.01123046875,102,1
0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,0,55.14920425415039,5919.943359375,1,0
0,0,0,1,33,0,1,0,1,0,0,2,0,0,0,0,0,186.0992889404297,2275.583251953125,100,0
0,0,0,0,47,0,1,0,1,0,0,2,2,2,0,1,0,447.5293884277344,3014.623779296875,103,0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,167.04779052734375,1836.921875,100,1
0,1,1,0,68,1,0,0,2,2,2,2,2,2,2,0,0,987.4197387695312,4813.87890625,101,0
0,1,0,0,63,1,1,1,0,2,1,0,2,2,0,1,0,1424.91259765625,4308.3779296875,101,0
0,0,0,0,4,1,0,0,1,2,0,0,2,0,0,1,0,497.7540588378906,3587.9423828125,2,0
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,766.1548461914062,1831.112548828125,2,0
0,1,0,0,45,1,1,1,1,2,0,0,2,2,0,1,2,1467.2239990234375,3490.869384765625,101,0
0,1,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,959.568115234375,716.9285888671875,102,1
1,0,0,0,39,1,0,1,0,2,1,1,2,2,0,0,2,1409.2935791015625,6574.06103515625,3,0
0,1,0,0,32,1,1,1,1,2,1,0,2,2,0,0,2,1369.477783203125,6315.81201171875,101,1
0,0,0,1,45,0,1,0,1,0,0,0,0,0,0,1,1,107.98477935791016,2860.771484375,103,0
0,0,0,0,32,1,2,0,2,0,2,2,2,2,1,1,1,1034.23876953125,4205.82373046875,3,0
0,0,1,0,3,1,0,1,1,2,2,0,2,2,0,1,1,1394.056396484375,5678.5712890625,3,0
0,1,1,0,30,1,0,1,0,0,0,0,2,0,0,0,2,1165.030517578125,6139.7041015625,102,0
1,0,1,0,17,1,0,0,0,0,0,0,0,0,0,0,2,337.8768615722656,5554.57080078125,2,0
1,1,0,0,25,1,2,1,0,0,0,0,2,0,0,1,2,963.5682373046875,1559.1988525390625,102,0
0,0,0,0,49,0,1,0,1,1,1,0,2,0,2,1,1,384.4913024902344,3947.776123046875,103,0
0,1,0,0,34,1,0,1,0,0,1,1,2,1,1,1,1,1234.388427734375,961.0394287109375,101,0
0,0,0,1,43,1,0,2,1,1,1,1,1,1,1,0,2,112.00645446777344,5973.4521484375,1,0
0,1,1,0,32,1,2,1,0,1,1,0,2,0,0,0,1,864.9646606445312,3056.392578125,101,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,1069.5263671875,5171.587890625,2,1
0,1,1,0,75,1,2,1,2,1,2,1,2,2,2,0,1,1495.2640380859375,6625.61572265625,3,0
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,39.71872329711914,990.4169311523438,1,0
0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,2,107.82483673095703,529.1036987304688,100,1
0,1,0,0,71,1,2,1,1,2,1,2,2,2,0,1,0,1554.6978759765625,5520.80859375,3,0
1,0,1,0,18,1,0,2,1,1,1,1,1,1,2,0,0,-27.91628646850586,788.3929443359375,1,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,746.5944213867188,2430.538330078125,102,1
1,1,0,0,33,1,0,1,1,1,2,2,2,2,1,1,1,1538.9920654296875,4717.4423828125,101,0
0,1,1,1,68,1,2,1,0,0,2,2,2,2,2,1,0,1555.432861328125,4505.85888671875,3,0
0,1,0,0,53,1,0,1,0,0,2,0,2,0,0,1,2,1050.9132080078125,2580.693603515625,102,0
0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,0,3,596.0872802734375,1821.385986328125,1,0
0,0,0,0,61,1,2,1,0,0,2,0,0,0,0,1,2,860.7214965820312,2981.355712890625,2,0
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,838.0352783203125,519.4571533203125,102,0
0,1,0,0,15,0,1,0,0,0,1,0,1,0,0,1,1,177.4410858154297,578.5761108398438,100,0
0,0,0,0,68,1,2,1,2,2,2,2,2,2,2,1,0,1591.4185791015625,6245.7470703125,3,0
0,0,0,0,22,1,2,1,0,0,0,0,0,0,0,1,2,1149.2164306640625,5652.93994140625,2,1
0,1,0,0,33,1,0,1,0,0,0,0,2,2,0,1,2,1225.1038818359375,611.0169677734375,102,0
0,0,0,0,41,1,0,0,2,1,0,2,0,0,0,0,3,331.8472900390625,3531.57275390625,1,0
0,0,0,0,12,1,0,2,1,2,0,1,1,0,0,1,1,428.5245361328125,3437.823974609375,1,0
1,0,1,1,61,0,1,0,2,0,0,2,2,2,2,1,0,485.28497314453125,2097.867431640625,103,0
0,0,0,1,71,1,0,2,1,1,1,1,1,1,2,0,1,41.973506927490234,1127.6246337890625,1,0
0,1,0,0,31,1,0,1,0,0,1,0,2,2,0,1,2,1364.9306640625,874.2265014648438,102,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1013.3679809570312,3942.3603515625,2,0
1,0,1,1,73,1,0,0,2,2,2,2,2,2,2,1,1,1175.7694091796875,4536.58740234375,3,0
0,0,0,1,31,1,0,2,1,1,1,1,1,1,1,0,3,37.11797332763672,2771.593017578125,1,0
1,0,0,0,65,1,0,2,1,1,1,1,1,1,1,1,1,99.39337158203125,4247.58740234375,101,0
0,0,0,0,48,0,1,0,2,0,2,2,1,0,1,0,1,246.6888885498047,2536.89306640625,103,0
0,0,0,0,74,0,1,0,1,1,1,0,2,2,1,1,0,427.8284606933594,3133.57373046875,103,0
0,0,0,0,72,1,2,0,2,2,1,1,2,2,2,0,1,1343.365478515625,5859.24755859375,3,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,31.815820693969727,4104.2294921875,1,0
0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,3,164.14883422851562,1109.8709716796875,100,0
0,0,0,0,13,1,0,1,1,0,0,2,2,2,0,1,2,1358.92236328125,5342.63330078125,2,1
0,0,0,1,25,0,1,0,2,0,0,2,0,0,1,0,3,236.790771484375,2113.107177734375,103,0
0,0,0,0,31,1,2,2,1,1,1,1,1,1,1,0,0,84.31232452392578,2284.306396484375,101,0
0,0,0,0,32,1,2,1,2,0,0,2,0,0,0,1,2,997.6226196289062,5884.00439453125,2,0
0,0,0,0,68,1,0,2,1,1,1,1,1,1,1,0,0,36.6508674621582,6409.65185546875,1,0
0,1,1,0,24,1,2,1,1,0,0,0,2,2,0,1,2,1290.9334716796875,5586.44384765625,102,1
0,0,1,0,48,0,1,0,0,0,0,2,0,0,0,0,0,189.07444763183594,2109.71533203125,100,0
0,1,1,0,69,1,0,1,1,2,2,1,2,2,1,0,0,1455.0062255859375,4153.205078125,101,0
1,0,0,0,74,1,0,2,1,1,1,1,1,1,2,0,0,42.29501724243164,854.5350952148438,1,0
0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,154.0887451171875,3339.955322265625,102,0
0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,2,95.4254379272461,685.8461303710938,100,0
0,1,0,0,31,1,0,1,1,1,1,1,1,1,0,0,2,1274.267333984375,3740.46826171875,101,0
0,0,0,0,41,0,1,0,2,0,1,2,1,0,2,0,0,166.82608032226562,2143.715087890625,103,0
0,0,0,0,49,0,1,0,0,1,0,0,2,0,0,1,2,503.3832702636719,3848.718994140625,100,0
0,0,1,1,26,1,0,2,1,1,1,1,1,1,0,0,0,39.085411071777344,802.3497314453125,1,0
0,0,0,0,21,1,0,1,1,0,2,0,2,0,0,1,2,1326.2427978515625,4088.240478515625,3,0
1,0,1,1,67,1,0,1,2,2,2,2,0,2,2,0,0,1546.3948974609375,5504.49365234375,3,0
0,0,0,0,2,1,0,0,1,0,0,2,0,0,0,1,2,339.71832275390625,3237.429443359375,1,0
0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,0,2,606.0283813476562,2893.931640625,3,0
1,1,0,0,31,1,2,1,0,0,1,0,0,0,0,1,1,949.0732421875,485.6448974609375,102,0
1,1,0,0,46,1,2,1,2,2,0,1,2,0,0,0,2,1326.6617431640625,3358.242919921875,101,0
0,0,0,0,75,0,1,0,2,0,2,2,2,2,2,1,0,910.19677734375,3498.51904296875,103,0
0,1,0,0,54,1,2,1,0,0,1,0,0,0,0,1,2,983.833984375,298.50567626953125,102,0
0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,29.961570739746094,847.7911987304688,1,0
0,0,1,1,46,1,2,2,1,1,1,1,1,1,2,0,3,135.12892150878906,560.0849609375,1,0
0,0,0,0,38,1,0,0,2,0,0,0,0,0,0,0,2,484.9687194824219,3174.544677734375,2,0
1,0,0,0,66,1,2,1,0,2,2,0,2,2,1,1,2,1449.52001953125,6283.86181640625,101,0
1,0,0,0,22,1,0,2,1,1,1,1,1,1,0,0,3,46.38389205932617,2043.8873291015625,1,0
0,0,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,34.725257873535156,4368.2802734375,1,0
0,1,1,1,12,1,0,0,0,0,0,0,0,0,0,0,2,397.3149108886719,671.38427734375,2,0
1,1,0,0,35,1,1,1,0,2,0,0,2,2,0,1,2,1364.94287109375,5555.6171875,102,0
1,0,0,0,13,1,2,1,0,2,0,0,0,0,0,1,2,830.66015625,3201.06201171875,2,1
0,1,0,0,24,1,0,1,0,2,0,0,0,0,0,1,2,940.8075561523438,4781.39111328125,2,0
0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,0,5.465023994445801,683.8739013671875,1,0
0,1,1,0,33,1,2,1,0,2,1,0,2,0,0,1,2,1324.1373291015625,3292.829345703125,101,0
1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,0,2,921.9299926757812,2796.5380859375,2,0
1,0,0,0,1,1,0,1,0,2,0,0,2,0,0,0,2,1027.0455322265625,3972.147705078125,2,0
0,1,0,0,32,1,2,1,0,0,0,0,2,2,0,1,2,1362.447265625,3446.2001953125,102,1
0,0,0,1,73,1,0,2,1,1,1,1,1,1,2,0,3,22.873804092407227,622.7071533203125,1,0
0,1,0,0,30,1,2,1,0,2,2,0,2,2,0,1,2,1480.8172607421875,680.6295776367188,102,0
0,0,0,0,13,1,2,1,0,0,2,2,2,2,0,1,2,1388.6572265625,3784.57958984375,3,0
